is_com,coherence,uncertainty
32193,0,51.2,0
32194,0,51.2,0
32195,0,51.2,0
32196,0,51.2,0
32197,0,51.2,0
32198,0,51.2,0
32199,0,51.2,0
32200,0,51.2,0
32201,0,51.2,0
32202,0,51.2,0
32203,0,51.2,0
32204,0,51.2,0
32205,0,51.2,0
32206,0,51.2,0
32207,0,51.2,0
32208,0,51.2,0
32209,0,51.2,0
32210,0,51.2,0
32211,0,51.2,0
32212,0,51.2,0
32213,0,51.2,0
32214,0,51.2,0
32215,0,51.2,0
32216,0,51.2,0
32217,0,51.2,0
32218,0,51.2,0
32219,0,51.2,0
32220,0,51.2,0
32221,0,51.2,0
32222,0,51.2,0
32223,0,51.2,0
32224,0,51.2,0
32225,0,51.2,0
32226,0,51.2,0
32227,0,51.2,0
32228,0,51.2,0
32229,0,51.2,0
32230,0,51.2,0
32231,0,51.2,0
32232,0,51.2,0
32233,0,51.2,0
32234,0,51.2,0
32235,0,51.2,0
32236,0,51.2,0
32237,0,51.2,0.4886
32238,0,51.2,0
32239,0,51.2,0
32240,0,51.2,0
32241,0,51.2,0
32242,0,51.2,0
32243,0,51.2,0
32244,0,51.2,0
32245,0,51.2,0
32246,0,51.2,0
32247,0,51.2,0
32248,0,51.2,0
32249,0,51.2,0
32250,0,51.2,0
32251,0,51.2,0
32252,0,51.2,0
32253,0,51.2,0
32254,0,51.2,0
32255,0,51.2,0
32256,0,51.2,0
32257,0,51.2,0
32258,0,51.2,0
32259,0,51.2,0
32260,0,51.2,0
32261,0,51.2,0.30211
32262,0,51.2,0
32263,0,51.2,0
32264,0,51.2,0
32265,0,51.2,0
32266,0,51.2,0
32267,0,51.2,0
32268,0,51.2,0
32269,0,51.2,0
32270,0,51.2,0
32271,0,51.2,0
32272,0,51.2,0
32273,0,51.2,0
32274,0,51.2,0
32275,0,51.2,0
32276,0,51.2,0
32277,0,51.2,0
32278,0,51.2,0
32279,0,51.2,0
32280,0,51.2,0
32281,0,51.2,0
32282,0,51.2,0
32283,0,51.2,0
32284,0,51.2,0
32285,0,51.2,0
32286,0,51.2,0
32287,0,51.2,0
32288,0,51.2,0
32289,0,51.2,0
32290,0,51.2,0
32291,0,51.2,0
32292,0,51.2,0
32293,0,51.2,0
32294,0,51.2,0
32295,0,51.2,0
32296,0,51.2,0
32297,0,51.2,0
32298,0,51.2,0
32299,0,51.2,0
32300,0,51.2,0
32301,0,51.2,0
32302,0,51.2,0
32303,0,51.2,0
32304,0,51.2,0
32305,0,51.2,0
32306,0,51.2,0
32307,0,51.2,0
32308,0,51.2,0
32309,0,51.2,0
32310,0,51.2,0
32311,0,51.2,0
32312,0,51.2,0
32313,0,51.2,0
32314,0,51.2,0
32315,0,51.2,0
32316,0,51.2,0
32317,0,51.2,0
32318,0,51.2,0
32319,0,51.2,0
32320,0,51.2,0
32321,0,51.2,0
32322,0,51.2,0
32323,0,51.2,0
32324,0,51.2,0
32325,0,51.2,0
32326,0,51.2,0
32327,0,51.2,0
32328,0,51.2,0
32329,0,51.2,0
32330,0,51.2,0
32331,0,51.2,0
32332,0,51.2,0
32333,0,51.2,0
32334,0,51.2,0
32335,0,51.2,0
32336,0,51.2,0
32337,0,51.2,0
32338,0,51.2,0
32339,0,51.2,0
32340,0,51.2,0
32341,0,51.2,0
32342,0,51.2,0
32343,0,51.2,0
32344,0,51.2,0
32345,0,51.2,0
32346,0,51.2,0
32347,0,51.2,0
32348,0,51.2,0
32349,0,51.2,0
32350,0,51.2,0
32351,0,51.2,0
32352,0,51.2,0
32353,0,51.2,0
32354,0,51.2,0
32355,0,51.2,0
32356,0,51.2,0
32357,0,51.2,0
32358,0,51.2,0
32359,0,51.2,0
32360,0,51.2,0
32361,0,51.2,0
32362,0,51.2,0
32363,0,51.2,0
32364,0,51.2,0
32365,0,51.2,0
32366,0,51.2,0
32367,0,51.2,0
32368,0,51.2,0
32369,0,51.2,0
32370,0,51.2,0
32371,0,51.2,0
32372,0,51.2,0
32373,0,51.2,0
32374,0,51.2,0
32375,0,51.2,0
32376,0,51.2,0
32377,0,51.2,0
32378,0,51.2,0
32379,0,51.2,0
32380,0,51.2,0
32381,0,51.2,0
32382,0,51.2,0
32383,0,51.2,0
32384,0,51.2,0
32385,0,51.2,0
32386,0,51.2,0
32387,0,51.2,0
32388,0,51.2,0
32389,0,51.2,0
32390,0,51.2,0
32391,0,51.2,0
32392,0,51.2,0
32393,0,51.2,0
32394,0,51.2,0
32395,0,51.2,0
32396,0,51.2,0
32397,0,51.2,0
32398,0,51.2,0
32399,0,51.2,0
32400,0,51.2,0
32401,0,51.2,0
32402,0,51.2,0
32403,0,51.2,0
32404,0,51.2,0
32405,0,51.2,0
32406,0,51.2,0
32407,0,51.2,0
32408,0,51.2,0
32409,0,51.2,0
32410,0,51.2,0
32411,0,51.2,0
32412,0,51.2,0
32413,0,51.2,0
32414,0,51.2,0
32415,0,51.2,0
32416,0,51.2,0
32417,0,51.2,0
32418,0,51.2,0
32419,0,51.2,0
32420,0,51.2,0
32421,0,51.2,0
32422,0,51.2,0
32423,0,51.2,0
32424,0,51.2,0
32425,0,51.2,0
32426,0,51.2,0
32427,0,51.2,0
32428,0,51.2,0
32429,0,51.2,0
32430,0,51.2,0
32431,0,51.2,0
32432,0,51.2,0
32433,0,51.2,0
32434,0,51.2,0
32435,0,51.2,0
32436,0,51.2,0
32437,0,51.2,0
32438,0,51.2,0
32439,0,51.2,0
32440,0,51.2,0
32441,0,51.2,0
32442,0,51.2,0
32443,0,51.2,0
32444,0,51.2,0
32445,0,51.2,0
32446,0,51.2,0
32447,0,51.2,0
32448,0,51.2,0
32449,0,51.2,0
32450,0,51.2,0
32451,0,51.2,0
32452,0,51.2,0
32453,0,51.2,0
32454,0,51.2,0
32455,0,51.2,0
32456,0,51.2,0
32457,0,51.2,0
32458,0,51.2,0
32459,0,51.2,0
32460,0,51.2,0
32461,0,51.2,0
32462,0,51.2,0
32463,0,51.2,0
32464,0,51.2,0
32465,0,51.2,0
32466,0,51.2,0
32467,0,51.2,0
32468,0,51.2,0
32469,0,51.2,0
32470,0,51.2,0
32471,0,51.2,0
32472,0,51.2,0
32473,0,51.2,0
32474,0,51.2,0
32475,0,51.2,0
32476,0,51.2,0
32477,0,51.2,0
32478,0,51.2,0
32479,0,51.2,0
32480,0,51.2,0
32481,0,51.2,0
32482,0,51.2,0
32483,0,51.2,0
32484,0,51.2,0
32485,0,51.2,0
32486,0,51.2,0
32487,0,51.2,0
32488,0,51.2,0
32489,0,51.2,0
32490,0,51.2,0
32491,0,51.2,0
32492,0,51.2,0
32493,0,51.2,0
32494,0,51.2,0
32495,0,51.2,0
32496,0,51.2,0
32497,0,51.2,0
32498,0,51.2,0
32499,0,51.2,0
32500,0,51.2,0
32501,0,51.2,0
32502,0,51.2,0
32503,0,51.2,0
32504,0,51.2,0
32505,0,51.2,0
32506,0,51.2,0
32507,0,51.2,0
32508,0,51.2,0
32509,0,51.2,0
32510,0,51.2,0
32511,0,51.2,0
32512,0,51.2,0
32513,0,51.2,0
32514,0,51.2,0
32515,0,51.2,0
32516,0,51.2,0
32517,0,51.2,0
32518,0,51.2,0
32519,0,51.2,0
32520,0,51.2,0
32521,0,51.2,0
32522,0,51.2,0
32523,0,51.2,0
32524,0,51.2,0
32525,0,51.2,0
32526,0,51.2,0
32527,0,51.2,0
32528,0,51.2,0
32529,0,51.2,0
32530,0,51.2,0
32531,0,51.2,0
32532,0,51.2,0
32533,0,51.2,0
32534,0,51.2,0
32535,0,51.2,0
32536,0,51.2,0
32537,0,51.2,0
32538,0,51.2,0
32539,0,51.2,0
32540,0,51.2,0
32541,0,51.2,0
32542,0,51.2,0
32543,0,51.2,0
32544,0,51.2,0
32545,0,51.2,0
32546,0,51.2,0
32547,0,51.2,0
32548,0,51.2,0
32549,0,51.2,0
32550,0,51.2,0
32551,0,51.2,0
32552,0,51.2,0
32553,0,51.2,0
32554,0,51.2,0
32555,0,51.2,0
32556,0,51.2,0
32557,0,51.2,0
32558,0,51.2,0
32559,0,51.2,0
32560,0,51.2,0
32561,0,51.2,0
32562,0,51.2,0
32563,0,51.2,0
32564,0,51.2,0
32565,0,51.2,0
32566,0,51.2,0
32567,0,51.2,0
32568,0,51.2,0
32569,0,51.2,0
32570,0,51.2,0
32571,0,51.2,0
32572,0,51.2,0
32573,0,51.2,0
32574,0,51.2,0
32575,0,51.2,0
32576,0,51.2,0
32577,0,51.2,0
32578,0,51.2,0
32579,0,51.2,0
32580,0,51.2,0
32581,0,51.2,0
32582,0,51.2,0
32583,0,51.2,0
32584,0,51.2,0
32585,0,51.2,0
32586,0,51.2,0
32587,0,51.2,0
32588,0,51.2,0
32589,0,51.2,0
32590,0,51.2,0
32591,0,51.2,0
32592,0,51.2,0
32593,0,51.2,0
32594,0,51.2,0
32595,0,51.2,0
32596,0,51.2,0
32597,0,51.2,0
32598,0,51.2,0
32599,0,51.2,0
32600,0,51.2,0
32601,0,51.2,0.30145
32602,0,51.2,0
32603,0,51.2,0
32604,0,51.2,0
32605,0,51.2,0
32606,0,51.2,0
32607,0,51.2,0
32608,0,51.2,0
32609,0,51.2,0
32610,0,51.2,0
32611,0,51.2,0
32612,0,51.2,0
32613,0,51.2,0
32614,0,51.2,0
32615,0,51.2,0
32616,0,51.2,0
32617,0,51.2,0
32618,0,51.2,0
32619,0,51.2,0
32620,0,51.2,0.16735
32621,0,51.2,0.098118
32622,0,51.2,0
32623,0,51.2,0
32624,0,51.2,0
32625,0,51.2,0
32626,0,51.2,0
32627,0,51.2,0
32628,0,51.2,0
32629,0,51.2,0
32630,0,51.2,0
32631,0,51.2,0
32632,0,51.2,0
32633,0,51.2,0
32634,0,51.2,0
32635,0,51.2,0
32636,0,51.2,0
32637,0,51.2,0
32638,0,51.2,0
32639,0,51.2,0
32640,0,51.2,0
32641,0,51.2,0
32642,0,51.2,0
32643,0,51.2,0
32644,0,51.2,0
32645,0,51.2,0
32646,0,51.2,0
32647,0,51.2,0
32648,0,51.2,0
32649,0,51.2,0
32650,0,51.2,0
32651,0,51.2,0
32652,0,51.2,0
32653,0,51.2,0
32654,0,51.2,0
32655,0,51.2,0
32656,0,51.2,0
32657,0,51.2,0
32658,0,51.2,0
32659,0,51.2,0
32660,0,51.2,0
32661,0,51.2,0
32662,0,51.2,0
32663,0,51.2,0
32664,0,51.2,0
32665,0,51.2,0
32666,0,51.2,0
32667,0,51.2,0
32668,0,51.2,0
32669,0,51.2,0
32670,0,51.2,0
32671,0,51.2,0
32672,0,51.2,0
32673,0,51.2,0
32674,0,51.2,0
32675,0,51.2,0
32676,0,51.2,0
32677,0,51.2,0
32678,0,51.2,0
32679,0,51.2,0
32680,0,51.2,0
32681,0,51.2,0
32682,0,51.2,0
32683,0,51.2,0
32684,0,51.2,0
32685,0,51.2,0
32686,0,51.2,0
32687,0,51.2,0
32688,0,51.2,0
32689,0,51.2,0
32690,0,51.2,0
32691,0,51.2,0
32692,0,51.2,0
32693,0,51.2,0
32694,0,51.2,0
32695,0,51.2,0
32696,0,51.2,0
32697,0,51.2,0
32698,0,51.2,0
32699,0,51.2,0
32700,0,51.2,0
32701,0,51.2,0
32702,0,51.2,0
32703,0,51.2,0
32704,0,51.2,0
32705,0,51.2,0
32706,0,51.2,0
32707,0,51.2,0
32708,0,51.2,0
32709,0,51.2,0
32710,0,51.2,0
32711,0,51.2,0
32712,0,51.2,0
32713,0,51.2,0
32714,0,51.2,0
32715,0,51.2,0
32716,0,51.2,0
32717,0,51.2,0
32718,0,51.2,0
32719,0,51.2,0
32720,0,51.2,0
32721,0,51.2,0
32722,0,51.2,0
32723,0,51.2,0
32724,0,51.2,0
32725,0,51.2,0
32726,0,51.2,0
32727,0,51.2,0
32728,0,51.2,0
32729,0,51.2,0
32730,0,51.2,0
32731,0,51.2,0
32732,0,51.2,0
32733,0,51.2,0
32734,0,51.2,0
32735,0,51.2,0
32736,0,51.2,0
32737,0,51.2,0
32738,0,51.2,0
32739,0,51.2,0
32740,0,51.2,0
32741,0,51.2,0
32742,0,51.2,0
32743,0,51.2,0
32744,0,51.2,0
32745,0,51.2,0
32746,0,51.2,0
32747,0,51.2,0
32748,0,51.2,0
32749,0,51.2,0
32750,0,51.2,0
32751,0,51.2,0
32752,0,51.2,0
32753,0,51.2,0
32754,0,51.2,0
32755,0,51.2,0
32756,0,51.2,0
32757,0,51.2,0
32758,0,51.2,0
32759,0,51.2,0
32760,0,51.2,0
32761,0,51.2,0
32762,0,51.2,0
32763,0,51.2,0
32764,0,51.2,0
32765,0,51.2,0
32766,0,51.2,0
32767,0,51.2,0
32768,0,51.2,0
32769,0,51.2,0
32770,0,51.2,0
32771,0,51.2,0
32772,0,51.2,0
32773,0,51.2,0
32774,0,51.2,0
32775,0,51.2,0
32776,0,51.2,0
32777,0,51.2,0
32778,0,51.2,0
32779,0,51.2,0
32780,0,51.2,0
32781,0,51.2,0
32782,0,51.2,0
32783,0,51.2,0
32784,0,51.2,0
32785,0,51.2,0
32786,0,51.2,0
32787,0,51.2,0
32788,0,51.2,0
32789,0,51.2,0
32790,0,51.2,0
32791,0,51.2,0
32792,0,51.2,0
32793,0,51.2,0
32794,0,51.2,0
32795,0,51.2,0
32796,0,51.2,0
32797,0,51.2,0
32798,0,51.2,0
32799,0,51.2,0
32800,0,51.2,0
32801,0,51.2,0
32802,0,51.2,0
32803,0,51.2,0
32804,0,51.2,0
32805,0,51.2,0
32806,0,51.2,0
32807,0,51.2,0
32808,0,51.2,0
32809,0,51.2,0
32810,0,51.2,0
32811,0,51.2,0
32812,0,51.2,0
32813,0,51.2,0
32814,0,51.2,0
32815,0,51.2,0
32816,0,51.2,0
32817,0,51.2,0
32818,0,51.2,0
32819,0,51.2,0
32820,0,51.2,0
32821,0,51.2,0
32822,0,51.2,0
32823,0,51.2,0
32824,0,51.2,0
32825,0,51.2,0
32826,0,51.2,0
32827,0,51.2,0
32828,0,51.2,0
32829,0,51.2,0
32830,0,51.2,0
32831,0,51.2,0
32832,0,51.2,0
32833,0,51.2,0
32834,0,51.2,0
32835,0,51.2,0
32836,0,51.2,0
32837,0,51.2,0
32838,0,51.2,0
32839,0,51.2,0
32840,0,51.2,0
32841,0,51.2,0
32842,0,51.2,0
32843,0,51.2,0
32844,0,51.2,0
32845,0,51.2,0
32846,0,51.2,0
32847,0,51.2,0
32848,0,51.2,0
32849,0,51.2,0
32850,0,51.2,0
32851,0,51.2,0
32852,0,51.2,0
32853,0,51.2,0
32854,0,51.2,0
32855,0,51.2,0
32856,0,51.2,0
32857,0,51.2,0
32858,0,51.2,0
32859,0,51.2,0
32860,0,51.2,0
32861,0,51.2,0
32862,0,51.2,0
32863,0,51.2,0
32864,0,51.2,0
32865,0,51.2,0
32866,0,51.2,0
32867,0,51.2,0
32868,0,51.2,0
32869,0,51.2,0
32870,0,51.2,0
32871,0,51.2,0
32872,0,51.2,0
32873,0,51.2,0
32874,0,51.2,0
32875,0,51.2,0
32876,0,51.2,0
32877,0,51.2,0
32878,0,51.2,0
32879,0,51.2,0
32880,0,51.2,0
32881,0,51.2,0
32882,0,51.2,0
32883,0,51.2,0
32884,0,51.2,0
32885,0,51.2,0
32886,0,51.2,0
32887,0,51.2,0
32888,0,51.2,0
32889,0,51.2,0
32890,0,51.2,0
32891,0,51.2,0
32892,0,51.2,0
32893,0,51.2,0
32894,0,51.2,0
32895,0,51.2,0
32896,0,51.2,0
32897,1,51.2,0.54349
32898,0,51.2,0
32899,0,51.2,0
32900,0,51.2,0
32901,0,51.2,0
32902,0,51.2,0
32903,0,51.2,0
32904,0,51.2,0
32905,0,51.2,0
32906,0,51.2,0
32907,0,51.2,0
32908,0,51.2,0
32909,0,51.2,0
32910,0,51.2,0
32911,0,51.2,0
32912,0,51.2,0
32913,0,51.2,0
32914,0,51.2,0
32915,0,51.2,0
32916,0,51.2,0
32917,0,51.2,0
32918,0,51.2,0
32919,0,51.2,0
32920,0,51.2,0
32921,0,51.2,0
32922,0,51.2,0
32923,0,51.2,0
32924,0,51.2,0
32925,0,51.2,0
32926,0,51.2,0
32927,0,51.2,0
32928,0,51.2,0
32929,0,51.2,0
32930,0,51.2,0
32931,0,51.2,0
32932,0,51.2,0
32933,0,51.2,0
32934,0,51.2,0
32935,0,51.2,0
32936,0,51.2,0
32937,0,51.2,0
32938,0,51.2,0
32939,0,51.2,0
32940,0,51.2,0
32941,0,51.2,0
32942,0,51.2,0
32943,0,51.2,0
32944,0,51.2,0
32945,0,51.2,0
32946,0,51.2,0
32947,0,51.2,0
32948,0,51.2,0
32949,0,51.2,0
32950,0,51.2,0
32951,0,51.2,0
32952,0,51.2,0
32953,0,51.2,0
32954,0,51.2,0
32955,0,51.2,0
32956,0,51.2,0
32957,0,51.2,0
32958,0,51.2,0
32959,0,51.2,0
32960,0,51.2,0
32961,0,51.2,0
32962,0,51.2,0
32963,0,51.2,0
32964,0,51.2,0
32965,0,51.2,0
32966,0,51.2,0
32967,0,51.2,0
32968,0,51.2,0.38478
32969,0,51.2,0
32970,0,51.2,0
32971,0,51.2,0
32972,0,51.2,0
32973,0,51.2,0
32974,0,51.2,0
32975,0,51.2,0
32976,0,51.2,0.2922
32977,0,51.2,0
32978,0,51.2,0
32979,0,51.2,0
32980,0,51.2,0
32981,0,51.2,0
32982,0,51.2,0
32983,0,51.2,0
32984,0,51.2,0
32985,0,51.2,0
32986,0,51.2,0
32987,0,51.2,0
32988,0,51.2,0
32989,0,51.2,0
32990,0,51.2,0
32991,0,51.2,0
32992,0,51.2,0
32993,0,51.2,0
32994,0,51.2,0
32995,0,51.2,0
32996,0,51.2,0
32997,0,51.2,0
32998,0,51.2,0
32999,0,51.2,0
33000,0,51.2,0
33001,0,51.2,0
33002,0,51.2,0
33003,0,51.2,0
33004,0,51.2,0
33005,0,51.2,0
33006,0,51.2,0
33007,0,51.2,0
33008,0,51.2,0
33009,0,51.2,0
33010,0,51.2,0
33011,0,51.2,0
33012,0,51.2,0
33013,0,51.2,0
33014,0,51.2,0
33015,0,51.2,0
33016,0,51.2,0
33017,0,51.2,0
33018,0,51.2,0
33019,0,51.2,0
33020,1,51.2,0.28597
33021,0,51.2,0
33022,0,51.2,0
33023,0,51.2,0
33024,0,51.2,0.69514
33025,0,51.2,0
33026,0,51.2,0
33027,0,51.2,0
33028,0,51.2,0
33029,0,51.2,0
33030,0,51.2,0
33031,0,51.2,0
33032,0,51.2,0
33033,0,51.2,0
33034,0,51.2,0
33035,0,51.2,0
33036,0,51.2,0
33037,0,51.2,0
33038,0,51.2,0
33039,0,51.2,0
33040,0,51.2,0
33041,0,51.2,0
33042,0,51.2,0.64362
33043,0,51.2,0
33044,0,51.2,0
33045,0,51.2,0
33046,0,51.2,0
33047,0,51.2,0
33048,0,51.2,0
33049,0,51.2,0
33050,0,51.2,0
33051,0,51.2,0
33052,0,51.2,0
33053,0,51.2,0
33054,0,51.2,0
33055,0,51.2,0
33056,0,51.2,0
33057,0,51.2,0
33058,0,51.2,0
33059,0,51.2,0
33060,0,51.2,0
33061,0,51.2,0
33062,0,51.2,0
33063,0,51.2,0
33064,0,51.2,0
33065,0,51.2,0
33066,0,51.2,0
33067,0,51.2,0
33068,0,51.2,0
33069,0,51.2,0.37995
33070,0,51.2,0
33071,0,51.2,0
33072,0,51.2,0
33073,0,51.2,0
33074,0,51.2,0
33075,0,51.2,0
33076,0,51.2,0
33077,0,51.2,0
33078,0,51.2,0
33079,0,51.2,0
33080,0,51.2,0
33081,0,51.2,0
33082,0,51.2,0.58005
33083,0,51.2,0
33084,0,51.2,0.29092
33085,0,51.2,0
33086,0,51.2,0
33087,0,51.2,0
33088,0,51.2,0
33089,0,51.2,0
33090,0,51.2,0
33091,0,51.2,0
33092,0,51.2,0
33093,0,51.2,0
33094,0,51.2,0
33095,0,51.2,0
33096,0,51.2,0
33097,0,51.2,0
33098,0,51.2,0
33099,0,51.2,0
33100,0,51.2,0
33101,0,51.2,0
33102,0,51.2,0
33103,0,51.2,0
33104,0,51.2,0
33105,0,51.2,0
33106,0,51.2,0
33107,0,51.2,0
33108,0,51.2,0
33109,0,51.2,0
33110,0,51.2,0
33111,0,51.2,0
33112,0,51.2,0
33113,0,51.2,0
33114,0,51.2,0
33115,0,51.2,0
33116,0,51.2,0
33117,0,51.2,0
33118,0,51.2,0
33119,0,51.2,0
33120,0,51.2,0
33121,0,51.2,0
33122,0,51.2,0
33123,0,51.2,0
33124,0,51.2,0
33125,0,51.2,0
33126,0,51.2,0
33127,0,51.2,0
33128,0,51.2,0
33129,0,51.2,0
33130,0,51.2,0
33131,0,51.2,0
33132,0,51.2,0
33133,0,51.2,0
33134,0,51.2,0
33135,0,51.2,0
33136,0,51.2,0
33137,0,51.2,0
33138,0,51.2,0
33139,0,51.2,0
33140,0,51.2,0
33141,0,51.2,0
33142,0,51.2,0
33143,0,51.2,0
33144,0,51.2,0
33145,0,51.2,0
33146,0,51.2,0
33147,0,51.2,0
33148,0,51.2,0
33149,0,51.2,0
33150,0,51.2,0
33151,0,51.2,0
33152,0,51.2,0
33153,0,51.2,0
33154,0,51.2,0
33155,0,51.2,0
33156,0,51.2,0
33157,0,51.2,0
33158,0,51.2,0
33159,0,51.2,0
33160,0,51.2,0
33161,0,51.2,0
33162,0,51.2,0
33163,0,51.2,0
33164,0,51.2,0
33165,0,51.2,0
33166,0,51.2,0
33167,0,51.2,0
33168,0,51.2,0
33169,0,51.2,0
33170,0,51.2,0.34034
33171,0,51.2,0
33172,0,51.2,0
33173,0,51.2,0
33174,0,51.2,0
33175,0,51.2,0
33176,0,51.2,0
33177,0,51.2,0
33178,0,51.2,0
33179,0,51.2,0
33180,0,51.2,0
33181,0,51.2,0
33182,0,51.2,0
33183,0,51.2,0
33184,0,51.2,0
33185,0,51.2,0
33186,0,51.2,0
33187,0,51.2,0
33188,0,51.2,0
33189,0,51.2,0
33190,0,51.2,0
33191,0,51.2,0
33192,0,51.2,0
33193,0,51.2,0
33194,0,51.2,0
33195,0,51.2,0
33196,0,51.2,0
33197,0,51.2,0
33198,0,51.2,0
33199,0,51.2,0
33200,0,51.2,0
33201,0,51.2,0
33202,0,51.2,0
33203,0,51.2,0
33204,0,51.2,0
33205,0,51.2,0
33206,0,51.2,0
33207,0,51.2,0
33208,0,51.2,0
33209,0,51.2,0
33210,0,51.2,0
33211,0,51.2,0
33212,0,51.2,0
33213,0,51.2,0
33214,0,51.2,0
33215,0,51.2,0
33216,0,51.2,0
33217,0,51.2,0
33218,0,51.2,0
33219,0,51.2,0
33220,0,51.2,0
33221,0,51.2,0
33222,0,51.2,0
33223,0,51.2,0
33224,0,51.2,0
33225,0,51.2,0
33226,0,51.2,0
33227,0,51.2,0
33228,0,51.2,0
33229,0,51.2,0
33230,0,51.2,0
33231,0,51.2,0
33232,0,51.2,0
33233,0,51.2,0
33234,0,51.2,0.31728
33235,0,51.2,0
33236,0,51.2,0
33237,0,51.2,0
33238,0,51.2,0
33239,0,51.2,0
33240,0,51.2,0
33241,0,51.2,0
33242,0,51.2,0
33243,0,51.2,0
33244,0,51.2,0
33245,0,51.2,0
33246,0,51.2,0
33247,0,51.2,0
33248,0,51.2,0
33249,0,51.2,0
33250,0,51.2,0
33251,0,51.2,0
33252,0,51.2,0
33253,0,51.2,0
33254,0,51.2,0
33255,0,51.2,0
33256,0,51.2,0
33257,0,51.2,0
33258,0,51.2,0
33259,0,51.2,0
33260,0,51.2,0
33261,0,51.2,0
33262,0,51.2,0.26694
33263,0,51.2,0
33264,0,51.2,0
33265,0,51.2,0
33266,0,51.2,0
33267,0,51.2,0
33268,0,51.2,0
33269,0,51.2,0
33270,0,51.2,0
33271,0,51.2,0
33272,0,51.2,0
33273,0,51.2,0
33274,0,51.2,0
33275,0,51.2,0
33276,0,51.2,0
33277,0,51.2,0
33278,0,51.2,0
33279,0,51.2,0.41177
33280,0,51.2,0
33281,0,51.2,0
33282,0,51.2,0
33283,0,51.2,0
33284,0,51.2,0
33285,0,51.2,0
33286,0,51.2,0
33287,0,51.2,0
33288,0,51.2,0
33289,0,51.2,0
33290,0,51.2,0
33291,0,51.2,0
33292,0,51.2,0
33293,0,51.2,0
33294,0,51.2,0
33295,0,51.2,0
33296,0,51.2,0
33297,0,51.2,0
33298,0,51.2,0
33299,0,51.2,0
33300,0,51.2,0
33301,0,51.2,0
33302,0,51.2,0
33303,0,51.2,0
33304,0,51.2,0
33305,0,51.2,0
33306,0,51.2,0
33307,0,51.2,0
33308,0,51.2,0
33309,0,51.2,0
33310,0,51.2,0
33311,0,51.2,0
33312,0,51.2,0
33313,0,51.2,0
33314,0,51.2,0
33315,0,51.2,0
33316,0,51.2,0
33317,0,51.2,0
33318,0,51.2,0
33319,0,51.2,0
33320,0,51.2,0
33321,0,51.2,0
33322,0,51.2,0
33323,0,51.2,0
33324,0,51.2,0
33325,0,51.2,0
33326,0,51.2,0
33327,0,51.2,0
33328,0,51.2,0
33329,0,51.2,0
33330,0,51.2,0
33331,0,51.2,0
33332,0,51.2,0
33333,0,51.2,0
33334,0,51.2,0
33335,0,51.2,0
33336,0,51.2,0
33337,0,51.2,0
33338,0,51.2,0
33339,0,51.2,0
33340,0,51.2,0
33341,0,51.2,0
33342,0,51.2,0
33343,0,51.2,0
33344,0,51.2,0
33345,0,51.2,0
33346,0,51.2,0
33347,0,51.2,0
33348,0,51.2,0
33349,0,51.2,0
33350,0,51.2,0
33351,0,51.2,0
33352,0,51.2,0
33353,0,51.2,0
33354,0,51.2,0
33355,0,51.2,0
33356,0,51.2,0
33357,0,51.2,0
33358,0,51.2,0
33359,0,51.2,0
33360,0,51.2,0
33361,0,51.2,0
33362,0,51.2,0
33363,0,51.2,0
33364,0,51.2,0
33365,0,51.2,0
33366,0,51.2,0
33367,0,51.2,0
33368,0,51.2,0
33369,0,51.2,0
33370,0,51.2,0
33371,0,51.2,0
33372,0,51.2,0
33373,0,51.2,0
33374,0,51.2,0
33375,0,51.2,0
33376,0,51.2,0
33377,0,51.2,0
33378,0,51.2,0
33379,0,51.2,0
33380,0,51.2,0
33381,0,51.2,0
33382,0,51.2,0
33383,0,51.2,0
33384,0,51.2,0
33385,0,51.2,0
33386,0,51.2,0
33387,0,51.2,0
33388,0,51.2,0
33389,0,51.2,0
33390,0,51.2,0
33391,0,51.2,0
33392,0,51.2,0
33393,0,51.2,0
33394,0,51.2,0
33395,0,51.2,0
33396,0,51.2,0
33397,0,51.2,0
33398,0,51.2,0
33399,0,51.2,0
33400,0,51.2,0
33401,0,51.2,0
33402,0,51.2,0
33403,0,51.2,0
33404,0,51.2,0
33405,0,51.2,0.38851
33406,0,51.2,0.53887
33407,0,51.2,0
33408,0,51.2,0
33409,0,51.2,0
33410,0,51.2,0
33411,0,51.2,0
33412,0,51.2,0
33413,0,51.2,0
33414,0,51.2,0
33415,0,51.2,0
33416,0,51.2,0
33417,0,51.2,0
33418,0,51.2,0
33419,0,51.2,0
33420,0,51.2,0
33421,0,51.2,0
33422,0,51.2,0
33423,0,51.2,0
33424,0,51.2,0
33425,0,51.2,0
33426,0,51.2,0
33427,0,51.2,0
33428,0,51.2,0
33429,0,51.2,0
33430,0,51.2,0
33431,0,51.2,0
33432,0,51.2,0
33433,0,51.2,0
33434,0,51.2,0
33435,0,51.2,0
33436,0,51.2,0
33437,0,51.2,0
33438,0,51.2,0
33439,0,51.2,0
33440,0,51.2,0
33441,0,51.2,0
33442,0,51.2,0
33443,0,51.2,0
33444,0,51.2,0
33445,0,51.2,0
33446,0,51.2,0
33447,0,51.2,0
33448,0,51.2,0
33449,0,51.2,0
33450,0,51.2,0
33451,0,51.2,0
33452,0,51.2,0
33453,0,51.2,0
33454,0,51.2,0
33455,0,51.2,0
33456,0,51.2,0
33457,0,51.2,0
33458,0,51.2,0
