uncertainty,IT
0.71938,0.98748
0.34516,0.97496
0.32042,0.97412
0.32812,0.97663
0.38888,0.97663
0.22177,0.96912
0.50246,0.97997
0.18891,0.96745
0.12433,0.96494
0.17201,0.96494
0.83336,0.98748
0.27137,0.97245
0.30936,0.97162
0.65506,0.98664
0.36671,0.97496
0.49183,0.97997
0.22846,0.96745
0.71139,0.99082
0.32571,0.97496
0.63159,0.98998
0.59091,0.98497
0.17877,0.96578
0.34381,0.97412
0.41371,0.97496
0.37965,0.97496
0.55249,0.97913
0.26426,0.97245
0.79594,0.98581
0.39729,0.97496
0.21605,0.96912
0.70548,0.99165
0.62792,0.98247
0.46526,0.97997
0.40219,0.97579
0.32744,0.97496
0.18196,0.96661
0.42197,0.97496
0.40539,0.97746
0.77969,0.98664
0.15748,0.96494
0.18936,0.96661
0.40208,0.97913
0.53436,0.98497
0.37108,0.97579
0.45053,0.97913
0.52224,0.97913
0.23621,0.96912
0.23196,0.96828
0.49325,0.97746
0.41258,0.97579
0.52632,0.97997
0.38176,0.97412
0.38371,0.97496
0.50231,0.9808
0.50944,0.97663
0.30554,0.97329
0.27111,0.96995
0.64438,0.98581
0.15701,0.96494
0.67325,0.98414
0.59656,0.98581
0.567,0.98247
0.36035,0.97412
0.28697,0.97412
0.28815,0.97162
0.43893,0.9808
0.42435,0.97746
0.41201,0.97746
0.49469,0.97997
0.4498,0.9783
0.20543,0.96745
0.59494,0.98414
0.40855,0.97746
0.54261,0.98247
0.45279,0.97746
0.37833,0.97663
0.30083,0.97329
0.17393,0.96661
0.63245,0.98331
0.66839,0.98664
0.4252,0.97663
0.64445,0.98497
0.56498,0.98414
0.25906,0.97078
0.28433,0.97329
0.38227,0.97997
0.65198,0.98414
0.25227,0.96912
0.31609,0.97245
0.33194,0.97496
0.10472,0.96411
0.36726,0.97579
0.67119,0.98915
0.21776,0.97078
0.7357,0.98664
0.34422,0.97496
0.44635,0.98164
0.11366,0.96327
0.66711,0.98414
0.39487,0.97997
0.6816,0.98414
0.27848,0.97162
0.55886,0.98414
0.70873,0.98247
0.34652,0.97663
0.4083,0.97579
0.36988,0.97663
0.72418,0.98748
0.36076,0.97663
0.28256,0.97078
0.60897,0.98831
0.50232,0.98414
0.58887,0.98664
0.63538,0.98331
0.26252,0.97162
0.33637,0.97496
0.55225,0.9808
0.49316,0.98247
0.40119,0.97997
0.3957,0.97663
0.43144,0.97579
0.28026,0.97162
0.91631,0.99332
0.4281,0.97579
0.7302,0.99082
0.39319,0.9783
0.38144,0.97746
0.54931,0.97997
0.69433,0.98748
0.31251,0.97496
0.62726,0.98414
0.48376,0.9808
0.31648,0.97329
0.23512,0.96995
0.17246,0.96745
0.54059,0.98164
0.27349,0.97329
0.55153,0.9808
0.17732,0.96578
0.6686,0.98497
0.13533,0.96411
0.27602,0.97162
0.6302,0.98581
0.61283,0.98831
0.42046,0.97329
0.42187,0.9783
0.33035,0.97078
0.62619,0.98581
0.43459,0.9808
0.32861,0.97412
0.3036,0.97245
0.69117,0.98915
0.56836,0.97913
0.64618,0.98497
0.40103,0.97746
0.44527,0.97663
0.57068,0.98497
0.27235,0.97245
0.50349,0.98748
0.49003,0.97663
0.39123,0.97913
0.39317,0.97746
0.27968,0.97412
0.37189,0.97579
0.34186,0.97412
0.40081,0.97746
0.21092,0.96745
0.44548,0.97663
0.58385,0.97997
0.10105,0.96244
0.61672,0.98414
0.21932,0.96912
0.35539,0.97579
0.3979,0.97663
0.33631,0.9783
0.4266,0.97663
0.70139,0.98497
0.62705,0.98664
0.42378,0.97663
0.34999,0.97329
0.23773,0.96995
0.38375,0.97579
0.32107,0.97245
0.32318,0.97245
0.19779,0.96578
0.39427,0.97746
0.57757,0.9808
0.57831,0.98247
0.33721,0.97579
0.29361,0.97245
0.35925,0.97412
0.12349,0.96411
0.1435,0.96578
0.69433,0.98831
0.3373,0.97913
0.22748,0.96995
0.73441,0.98748
0.4605,0.9808
0.17186,0.96578
0.43294,0.97746
0.17864,0.96578
0.21981,0.96828
0.15642,0.96578
0.17827,0.96578
0.49343,0.98164
0.55823,0.98748
0.086756,0.96244
0.36169,0.97496
0.50648,0.98331
0.39413,0.97997
0.36468,0.97579
0.49655,0.98331
0.66481,0.98581
0.38423,0.9783
0.5985,0.98497
0.3584,0.97245
0.53344,0.97913
0.57867,0.98247
0.45108,0.97913
0.36913,0.97412
0.39429,0.97997
0.48741,0.9808
0.33564,0.97496
0.35725,0.97746
0.096534,0.96327
0.30212,0.97245
0.55052,0.98414
0.25324,0.96912
0.15959,0.96578
0.12797,0.96411
0.68091,0.98748
0.60608,0.98331
0.55169,0.98497
0.65424,0.98581
0.32443,0.97412
0.32809,0.97329
0.75043,0.98664
0.48993,0.97997
0.23397,0.96912
0.19494,0.96828
0.48944,0.9783
0.28398,0.96912
0.31207,0.96995
0.29446,0.97078
0.31388,0.97245
0.50776,0.98164
0.35969,0.97579
0.74236,0.98998
0.50795,0.97997
0.60886,0.98331
0.42593,0.97579
0.38425,0.97913
0.75006,0.99332
0.6936,0.98915
0.43621,0.97412
0.73415,0.98915
0.4099,0.97997
0.29483,0.97245
0.53739,0.98164
0.62231,0.98331
0.55376,0.98831
0.34655,0.97579
0.31613,0.97329
0.77087,0.98998
0.56577,0.98414
0.10614,0.96327
0.24806,0.97078
0.59832,0.98331
0.62689,0.98497
0.20313,0.96828
0.39263,0.97496
0.34125,0.97579
0.48111,0.97997
0.21062,0.96745
0.35597,0.97663
0.53117,0.98247
0.43618,0.97913
0.44645,0.98164
0.10819,0.96244
0.39161,0.97579
0.5148,0.98331
0.50763,0.9808
0.7962,0.98414
0.25663,0.97078
0.273,0.97245
0.55485,0.98414
0.47356,0.9808
0.53687,0.9808
0.44956,0.97997
0.38355,0.97746
0.60837,0.98247
0.21917,0.96828
0.46274,0.9783
0.47453,0.97746
0.41416,0.97496
0.44998,0.97913
0.65496,0.98497
0.47128,0.98247
0.80044,0.99416
0.30089,0.97162
0.26827,0.96995
0.24277,0.96912
0.48331,0.98164
0.1391,0.96411
0.40322,0.97412
0.3349,0.97496
0.75992,0.98581
0.55115,0.9808
0.33214,0.97245
0.16567,0.96578
0.58418,0.98497
0.61421,0.97997
0.86436,0.99165
0.12023,0.96411
0.58649,0.98414
0.52316,0.98414
0.31442,0.97412
0.29543,0.96995
0.50964,0.97663
0.17782,0.96912
0.2054,0.96828
0.41074,0.97663
0.15132,0.96578
0.51445,0.9783
0.53222,0.98247
0.28047,0.97162
0.72822,0.98748
0.40677,0.97663
0.1959,0.96745
0.32471,0.97412
0.71829,0.98748
0.47211,0.98164
0.57141,0.98581
0.23922,0.96995
0.6117,0.97913
0.39912,0.97663
0.55938,0.98581
0.61761,0.98915
0.29705,0.97078
0.18324,0.96661
0.30937,0.97412
0.29305,0.97412
0.68867,0.98581
0.55476,0.98414
0.60722,0.98664
0.40071,0.97579
0.41262,0.97913
0.32331,0.97496
0.31765,0.97496
0.3663,0.97412
0.44374,0.9783
0.42039,0.97579
0.45019,0.97663
0.3843,0.97663
0.34322,0.97579
0.080511,0.9616
0.47105,0.97746
0.47022,0.9783
0.63688,0.98247
0.50493,0.9808
0.68078,0.98497
0.06222,0.96077
0.36892,0.97663
0.22144,0.96828
0.40311,0.97579
0.53338,0.98164
0.41101,0.9783
0.21366,0.96828
0.68863,0.98664
0.40028,0.9808
0.76026,0.98664
0.3744,0.97245
0.64836,0.98915
0.59651,0.98915
0.41514,0.97913
0.49438,0.98164
0.70558,0.98664
0.38535,0.9783
0.42401,0.97412
0.53342,0.98247
0.50308,0.98247
0.54452,0.9808
0.70326,0.98581
0.3901,0.97496
0.57964,0.98497
0.51885,0.9808
0.16361,0.96661
0.62844,0.98331
0.25236,0.97162
0.66143,0.98664
0.40457,0.9783
0.31732,0.97412
0.22609,0.96828
0.4732,0.9808
0.77843,0.99249
0.77895,0.98831
0.72314,0.98915
0.50378,0.98664
0.45478,0.98164
0.31199,0.97162
0.33633,0.97329
0.57251,0.97997
0.38041,0.97746
0.55856,0.98247
0.26353,0.96995
0.57529,0.98247
0.72002,0.98581
0.52218,0.97913
0.36238,0.97579
0.24038,0.96912
0.22432,0.96912
0.40638,0.97746
0.3953,0.97746
0.57945,0.98331
0.67284,0.98581
0.60927,0.98331
0.37739,0.98164
0.5236,0.98664
0.32741,0.97412
0.7276,0.98915
0.3143,0.97245
0.21165,0.96745
0.49003,0.98247
0.33668,0.97412
0.5366,0.9808
0.8034,0.99082
0.1885,0.96912
0.52422,0.97997
0.24137,0.96912
0.65282,0.98414
0.39966,0.9783
0.1299,0.96411
0.32847,0.97496
0.67595,0.98497
0.64026,0.98748
0.27966,0.97162
0.11756,0.96327
0.20176,0.96912
0.48148,0.97663
0.48975,0.97663
0.38857,0.9783
0.30625,0.97162
0.46745,0.98164
0.55161,0.98414
0.39111,0.97496
0.33179,0.97329
0.2297,0.96912
0.30104,0.97496
0.22247,0.96745
0.34402,0.97329
0.49044,0.97579
0.50989,0.97997
0.31278,0.97412
0.63191,0.98581
0.18119,0.96745
0.20143,0.96745
0.23639,0.96828
0.80129,0.98998
0.46474,0.97913
0.20142,0.96828
0.40797,0.97746
0.81601,0.9975
0.35713,0.97412
0.34548,0.97663
0.76443,0.98748
0.2381,0.96912
0.40463,0.97579
0.57161,0.98414
0.16139,0.96578
0.30343,0.97162
0.66694,0.98748
0.45879,0.97913
0.2136,0.96828
0.6839,0.98331
0.32277,0.97162
0.063543,0.9616
0.56101,0.98164
0.23365,0.96995
0.68752,0.99082
0.351,0.97412
0.65447,0.98748
0.14472,0.96578
0.22622,0.96745
0.19942,0.96995
0.41343,0.9783
0.16074,0.96494
0.19267,0.96745
0.25492,0.96912
0.40596,0.97329
0.53041,0.98331
0.82322,0.98581
0.31137,0.97078
0.61825,0.98664
0.51127,0.98164
0.648,0.98831
0.52891,0.9808
0.37265,0.97663
0.25151,0.97162
0.44962,0.9783
0.015103,0.9591
0.6353,0.98331
0.73118,0.98748
0.60822,0.98497
0.20449,0.96995
0.61236,0.98414
0.16632,0.96661
0.48713,0.97913
0.29852,0.97329
0.35623,0.97579
0.32683,0.97162
0.31154,0.97496
0.26939,0.97245
0.42306,0.9783
0.43128,0.97746
0.42541,0.97579
0.29662,0.97329
0.24511,0.96912
0.16198,0.96578
0.5122,0.97997
0.48043,0.98164
0.30531,0.97663
0.25487,0.96745
0.52222,0.98497
0.74982,0.98831
0.24633,0.96912
0.44184,0.97663
0.80137,0.99332
0.12509,0.96661
0.26242,0.97329
0.15882,0.96494
0.8292,0.99499
0.42937,0.97913
0.33368,0.97162
0.47361,0.98164
0.57397,0.9808
0.19311,0.96661
0.17356,0.96661
0.39793,0.97746
0.29176,0.97412
0.80377,0.98831
0.46818,0.9808
0.52867,0.98247
0.35476,0.97329
0.29929,0.97078
0.57729,0.98497
0.45128,0.97913
0.37245,0.97913
0.27585,0.97078
0.16169,0.96661
0.42174,0.97663
0.57354,0.97997
0.75384,0.98998
0.69693,0.98748
0.44048,0.98164
0.4853,0.97913
0.48466,0.9808
0.26257,0.97412
0.24311,0.97162
0.55524,0.98581
0.39368,0.97579
0.27174,0.97162
0.41917,0.9783
0.74125,0.98748
0.48263,0.97913
0.34145,0.97245
0.85839,0.99249
0.4989,0.9808
0.46895,0.9783
0.34559,0.97412
0.38442,0.97663
0.70853,0.98664
0.51193,0.98247
0.30431,0.97245
0.29835,0.97162
0.57932,0.97913
0.44667,0.9783
0.43982,0.97663
0.41872,0.97746
0.47437,0.97746
0.42672,0.97496
0.46701,0.97997
0.74403,0.98414
0.24598,0.97162
0.32639,0.97746
0.06316,0.9616
0.26667,0.97162
0.39293,0.97913
0.6137,0.98998
0.298,0.97162
0.35294,0.97412
0.33931,0.97412
0.55409,0.98164
0.41858,0.9783
0.52981,0.9808
0.26237,0.96912
0.85347,0.99332
0.23194,0.97078
0.37587,0.97997
0.25847,0.97162
0.69833,0.98998
0.49292,0.97997
0.50445,0.98164
0.24516,0.97245
0.46426,0.9808
0.44082,0.97746
0.43043,0.9783
0.62724,0.98414
0.35889,0.97579
0.65498,0.98748
0.14184,0.96494
0.28616,0.96995
0.41522,0.97913
0.68524,0.98915
0.34403,0.97663
0.22269,0.96912
0.053485,0.96077
0.91044,0.99249
0.60019,0.98497
0.69697,0.98915
0.47155,0.97913
0.51436,0.98164
0.4463,0.97913
0.32552,0.97496
0.31753,0.97245
0.667,0.98748
0.276,0.97162
0.28225,0.97162
0.40935,0.9783
0.51255,0.9808
0.26596,0.96995
0.18405,0.96912
0.07028,0.9616
0.69914,0.98664
0.50668,0.9808
0.38064,0.97579
0.56561,0.98414
0.78989,0.98664
0.57414,0.9808
0.26326,0.97329
0.49246,0.9808
0.37362,0.97496
0.39571,0.97329
0.70634,0.98831
0.47469,0.9808
0.5603,0.9808
0.27834,0.96995
0.39409,0.9808
0.48167,0.9783
0.25045,0.96828
0.62469,0.98414
0.30246,0.97162
0.57612,0.97997
0.36072,0.97663
0.49747,0.97913
0.3947,0.9783
0.64246,0.98331
0.3675,0.97579
0.49204,0.98247
0.45714,0.97663
0.49418,0.97746
0.10517,0.96411
0.3522,0.97412
0.6992,0.99082
0.42881,0.97913
0.19452,0.96661
0.1517,0.96494
0.2155,0.96995
0.10581,0.96411
0.78894,0.99416
0.39351,0.97579
0.52045,0.97913
0.31914,0.97579
0.61911,0.98331
0.18674,0.96745
0.54623,0.9808
0.35305,0.97329
0.38641,0.97412
0.31061,0.97329
0.62752,0.98414
0.14575,0.96661
0.36603,0.97412
0.3048,0.97579
0.35808,0.97663
0.48902,0.97746
0.10775,0.96244
0.73015,0.98664
0.24466,0.96828
0.33642,0.97746
0.63145,0.97997
0.45456,0.97746
0.46482,0.97997
0.50122,0.98331
0.25107,0.97245
0.28718,0.97245
0.4865,0.9783
0.29483,0.97245
0.41238,0.98247
0.39063,0.97997
0.30717,0.97579
0.2172,0.96828
0.42595,0.97746
0.25548,0.97245
0.40065,0.97329
0.31926,0.97496
0.39777,0.97496
0.67502,0.98664
0.35152,0.97746
0.57221,0.98247
0.32381,0.97496
0.43072,0.97997
0.25475,0.97329
0.35589,0.97412
0.43863,0.97746
0.39662,0.97496
0.57216,0.98331
0.6163,0.98497
0.17678,0.96745
0.39931,0.97746
0.40646,0.97412
0.43375,0.97746
0.4936,0.97913
0.59728,0.98331
0.16443,0.96745
0.67019,0.98581
0.53195,0.98247
0.54196,0.98247
0.7204,0.98331
0.40171,0.97663
0.38261,0.97663
0.48842,0.9808
0.31885,0.97412
0.42436,0.98164
0.16259,0.96661
0.1392,0.96494
0.39232,0.97746
0.30478,0.97579
0.24619,0.96995
0.28399,0.97245
0.37505,0.97579
0.12138,0.96411
0.53697,0.97997
0.22392,0.96912
0.39513,0.97746
0.31389,0.97412
0.2024,0.96745
0.39333,0.97412
0.55887,0.98581
0.49917,0.98331
0.4486,0.97746
0.25547,0.97162
0.48547,0.98247
0.19534,0.96912
0.29392,0.97245
0.1142,0.96494
0.50752,0.98247
0.29723,0.97329
0.30602,0.97162
0.71851,0.98497
0.43685,0.97997
0.4029,0.97913
0.61625,0.98247
0.34571,0.97496
0.49923,0.98331
0.29093,0.96995
0.24967,0.96995
0.32725,0.97412
0.54644,0.98164
0.59804,0.98581
0.52689,0.9808
0.30518,0.97329
0.3199,0.97078
0.34937,0.97412
0.58974,0.98915
0.37589,0.97663
0.33459,0.97162
0.11461,0.96327
0.74048,0.98831
0.48781,0.98247
0.17441,0.96661
0.69641,0.98664
0.35903,0.97329
0.3185,0.97663
0.3877,0.97579
0.24111,0.97329
0.258,0.96912
0.58496,0.98331
0.27623,0.97162
0.76441,0.98664
0.24498,0.96828
0.23251,0.96912
0.19093,0.96912
0.38829,0.97496
0.47134,0.98748
0.46138,0.9808
0.54937,0.9783
0.55576,0.9808
0.59493,0.98247
0.17629,0.96745
0.33337,0.97412
0.61244,0.98748
0.22567,0.96745
0.22327,0.96995
0.27298,0.97162
0.69722,0.98581
0.45512,0.98247
0.30266,0.97162
0.26475,0.96995
0.24822,0.97078
0.41161,0.97579
0.59799,0.98247
0.48471,0.97746
0.3554,0.97245
0.09044,0.96244
0.40146,0.97913
0.68948,0.98915
0.40339,0.97746
0.39131,0.97579
0.72448,0.9808
0.62268,0.98998
0.56371,0.98247
0.51132,0.9783
0.34794,0.97496
0.070065,0.9616
0.23071,0.96995
0.49999,0.98414
0.26014,0.97162
0.5838,0.98581
0.53456,0.98331
0.77498,0.98664
0.13318,0.96411
0.5698,0.98331
0.47887,0.9783
0.57005,0.98497
0.50211,0.98247
0.49125,0.97746
0.087599,0.96244
0.23308,0.96995
0.82608,0.98831
0.64624,0.98164
0.09093,0.96327
0.35844,0.97412
0.40098,0.9783
0.20741,0.96912
0.4766,0.98164
0.14323,0.96578
0.082508,0.96244
0.75537,0.98414
0.37213,0.97579
0.55443,0.98331
0.23544,0.96745
0.7052,0.98247
0.76282,0.98748
0.32279,0.97162
0.58128,0.98164
0.080254,0.9616
0.12865,0.96578
0.18448,0.96661
0.55188,0.97997
0.33805,0.97997
0.42313,0.9808
0.45946,0.9783
0.73831,0.99249
0.46798,0.98414
0.59288,0.98164
0.56229,0.98998
0.68332,0.98581
0.52385,0.98414
0.34923,0.97579
0.19385,0.96912
0.29327,0.97162
0.39052,0.97579
0.45596,0.97913
0.5551,0.98581
0.4626,0.97913
0.53258,0.97997
0.49162,0.97913
0.32872,0.97412
0.41154,0.9783
0.51958,0.97913
0.54561,0.97746
0.59219,0.98581
0.32809,0.97162
0.32315,0.97579
0.50433,0.97913
0.41917,0.9783
0.72689,0.98998
0.2337,0.96995
0.75629,0.98664
0.57617,0.98331
0.49604,0.9783
0.50293,0.97997
0.62869,0.98331
0.71821,0.98497
0.29776,0.97245
0.20884,0.96828
0.26266,0.97162
0.36059,0.9783
0.19735,0.96828
0.38107,0.97746
0.72265,0.98831
0.48906,0.9783
0.3464,0.97579
0.67686,0.98247
0.50909,0.97913
0.63781,0.98497
0.25055,0.96912
0.22128,0.96995
0.33093,0.97412
0.58224,0.98414
0.32132,0.97329
0.3149,0.97329
0.47261,0.97913
0.43089,0.97663
0.68011,0.98581
0.25726,0.96995
0.52547,0.98331
0.76602,0.98915
0.66356,0.99082
0.26112,0.97412
0.52101,0.98164
0.78836,0.99165
0.52231,0.98581
0.038916,0.95993
0.49175,0.9783
0.67508,0.99249
0.17993,0.96661
0.29315,0.97329
0.57657,0.98164
0.33351,0.97245
0.41194,0.97913
0.34427,0.97913
0.12418,0.96411
0.48056,0.9808
0.55147,0.98164
0.23862,0.97162
0.25632,0.97245
0.5982,0.98164
0.49693,0.98164
0.79209,0.99416
0.71753,0.99165
0.5985,0.98497
0.22577,0.96912
0.29299,0.97078
0.17357,0.96661
0.84333,0.98915
0.78445,0.98581
0.22961,0.97078
0.57348,0.98247
0.36215,0.97663
0.5032,0.9783
0.31935,0.97412
0.14045,0.96411
0.7688,0.98664
0.091776,0.96244
0.33884,0.97579
0.068932,0.96077
0.71214,0.99249
0.46125,0.97997
0.77265,0.98497
0.43974,0.9783
0.17953,0.96661
0.80474,0.98831
0.3866,0.97663
0.72539,0.98748
0.18172,0.96828
0.23016,0.97162
0.55299,0.98664
0.40027,0.97746
0.1236,0.96411
0.60916,0.9808
0.33161,0.97329
0.39047,0.97579
0.51024,0.98664
0.68247,0.98164
0.38158,0.9783
0.61525,0.98497
0.18736,0.96912
0.63139,0.98247
0.24156,0.97078
0.42946,0.97913
0.49375,0.97997
0.36497,0.97412
0.37645,0.97496
0.29939,0.97412
0.63171,0.98581
0.27731,0.97329
0.26102,0.97329
0.42329,0.97746
0.30509,0.97162
0.17989,0.96661
0.14715,0.96494
0.63378,0.98331
0.4466,0.98331
0.37245,0.97412
0.15866,0.96578
0.21668,0.96828
0.70531,0.98414
0.32122,0.97329
0.3856,0.97496
0.34752,0.97579
0.39557,0.97746
0.50857,0.9808
0.24725,0.96995
0.38081,0.97496
0.41141,0.97746
0.40364,0.97496
0.19737,0.96745
0.49087,0.97746
0.31276,0.97245
0.50624,0.9783
0.39698,0.97496
0.51607,0.9808
0.34552,0.97329
0.28017,0.97579
0.76474,0.98831
0.11408,0.96411
0.67834,0.99165
0.62124,0.97997
0.82874,0.98998
0.35715,0.97496
0.30025,0.97162
0.35682,0.97663
0.73605,0.98748
0.71208,0.98581
0.33562,0.97329
0.40629,0.97663
0.31655,0.97329
0.73084,0.98247
0.44273,0.9808
0.22629,0.96912
0.52005,0.97997
0.25852,0.96995
0.47887,0.97913
0.28441,0.97078
0.17486,0.96578
0.63369,0.98581
0.25816,0.96912
0.35791,0.97579
0.076468,0.9616
0.71074,0.98748
0.29366,0.97579
0.46722,0.97913
0.40831,0.9783
0.32359,0.97245
0.24338,0.96995
0.43069,0.97913
0.29768,0.97329
0.52034,0.98497
0.064564,0.9616
0.27695,0.96828
0.49339,0.97997
0.40374,0.97579
0.36891,0.97496
0.73796,0.98748
0.32808,0.97412
0.79859,0.99332
0.29349,0.97245
0.59513,0.9808
0.3847,0.97329
0.50429,0.98497
0.57486,0.9808
0.29627,0.97412
0.50554,0.97913
0.27853,0.97162
0.46549,0.98247
0.69645,0.98831
0.34206,0.9783
0.17254,0.96745
0.18145,0.96912
0.39731,0.97746
0.4597,0.98331
0.15729,0.96494
0.52761,0.98331
0.38703,0.97412
0.35283,0.97496
0.31744,0.9783
0.58042,0.97663
0.52787,0.98664
0.69363,0.98748
0.44219,0.98247
0.23347,0.96912
0.16067,0.96661
0.59696,0.98581
0.61946,0.98831
0.50497,0.98247
0.46263,0.97663
0.15989,0.96578
0.57578,0.97913
0.12835,0.96411
0.21247,0.96912
0.31678,0.97245
0.62611,0.98414
0.35585,0.97412
0.10836,0.96327
0.43609,0.9808
0.36656,0.97496
0.47003,0.97579
0.37134,0.97412
0.49557,0.97913
0.12054,0.96327
0.57552,0.98414
0.69121,0.98581
0.42937,0.97913
0.30299,0.97162
0.65627,0.98497
0.1461,0.96494
0.28915,0.97329
0.41439,0.97663
0.35592,0.97663
0.28081,0.97329
0.43312,0.97496
0.18646,0.96745
0.2605,0.96912
0.24755,0.97078
0.2246,0.96995
0.61062,0.98664
0.47615,0.97997
0.73842,0.98581
0.14384,0.96494
0.55404,0.97997
0.2028,0.96661
0.32732,0.97162
0.43961,0.97579
0.33859,0.96995
0.32069,0.97245
0.29032,0.97412
0.38336,0.97579
0.27974,0.97078
0.48749,0.97913
0.93032,0.99499
0.50084,0.98331
0.4084,0.9783
0.49552,0.98164
0.074973,0.9616
0.58522,0.98915
0.62466,0.98664
0.46019,0.98331
0.33538,0.97496
0.17228,0.96995
0.81535,0.98915
0.37692,0.97746
0.30418,0.97496
0.54625,0.97913
0.62858,0.98497
0.46133,0.97913
0.11907,0.96494
0.52113,0.98664
0.54628,0.97746
0.20001,0.96745
0.37941,0.97663
0.39923,0.97663
0.40174,0.97913
0.30735,0.97245
0.75211,0.98748
0.14392,0.96411
0.54548,0.98247
0.55448,0.98164
0.44932,0.97997
0.43918,0.97913
0.31601,0.97412
0.56568,0.98331
0.70881,0.98664
0.71361,0.98748
0.4411,0.97746
0.35271,0.97579
0.25091,0.96995
0.43423,0.97746
0.1215,0.96494
0.49175,0.9783
0.17111,0.96745
0.27988,0.97078
0.71596,0.98331
0.35665,0.97412
0.46021,0.98247
0.76196,0.98581
0.38175,0.97162
0.79856,0.98664
0.36057,0.97496
0.31932,0.97412
0.40443,0.97746
0.51893,0.9808
0.077974,0.9616
0.57571,0.98581
0.30968,0.97078
0.20725,0.96995
0.33495,0.97412
0.056003,0.96077
0.2885,0.97329
0.2471,0.96995
0.24236,0.96995
0.30155,0.97496
0.54471,0.98164
0.71823,0.98664
0.42139,0.9783
0.38465,0.97746
0.43951,0.97746
0.5981,0.98414
0.18306,0.96912
0.49119,0.97663
0.59008,0.98414
0.37651,0.97579
0.30225,0.97245
0.28118,0.97245
0.44949,0.97913
0.4486,0.97746
0.14231,0.96411
0.28081,0.97412
0.64752,0.98331
0.24126,0.96912
0.26989,0.97245
0.62869,0.98664
0.26544,0.97329
0.65842,0.98331
0.31344,0.97245
0.39241,0.97746
0.31096,0.97162
0.60119,0.98331
0.09451,0.96411
0.38025,0.97663
0.52525,0.98247
0.3821,0.97412
0.61061,0.98414
0.40162,0.97579
0.47235,0.9808
0.26698,0.96995
0.52545,0.98164
0.43726,0.97746
0.31678,0.97412
0.45496,0.98164
0.18474,0.96912
0.22477,0.96995
0.26494,0.97245
0.23195,0.96995
0.60791,0.98998
0.36864,0.97663
0.44199,0.97913
0.64777,0.98581
0.23707,0.97078
0.52647,0.97997
0.56092,0.98581
0.26525,0.96912
0.19505,0.96828
0.38886,0.97913
0.60727,0.98331
0.24668,0.96995
0.38758,0.97746
0.31438,0.97412
0.39463,0.97579
0.64136,0.9808
0.46462,0.97746
0.55823,0.98414
0.36742,0.97746
0.35968,0.97913
0.60726,0.98497
0.56936,0.98247
0.65613,0.98664
0.49901,0.98331
0.18853,0.96745
0.43429,0.97663
0.36856,0.97913
0.1121,0.96411
0.4994,0.98331
0.56039,0.9808
0.43098,0.97746
0.14227,0.96494
0.8555,0.98748
0.5786,0.98497
0.73555,0.98748
0.089592,0.96244
0.3947,0.97913
0.11736,0.96494
0.23187,0.97078
0.47458,0.9783
0.76106,0.98664
0.43557,0.97746
0.23883,0.96995
0.19714,0.96661
0.52252,0.98748
0.12029,0.96411
0.36947,0.97663
0.7689,0.98664
0.55095,0.98247
0.40198,0.97329
0.48344,0.97997
0.25353,0.97496
0.43777,0.97997
0.61088,0.98497
0.45629,0.97913
0.28383,0.97245
0.64548,0.98331
0.28338,0.97162
0.6987,0.98581
0.41574,0.97746
0.10273,0.96411
0.52827,0.98164
0.78053,0.98748
0.31468,0.96995
0.31846,0.97162
0.30957,0.97412
0.32568,0.97329
0.30067,0.97412
0.69836,0.99082
0.48052,0.98164
0.05271,0.96077
0.67511,0.99249
0.3677,0.97746
0.36098,0.97496
0.23031,0.96828
0.5336,0.98164
0.27926,0.97078
0.57697,0.98497
0.35394,0.97329
0.32677,0.97412
0.46651,0.97913
0.66849,0.98247
0.56884,0.98164
0.15591,0.96661
0.45998,0.97579
0.48466,0.98247
0.49745,0.98331
0.46436,0.97997
0.6354,0.98998
0.34436,0.97329
0.10603,0.96244
0.40565,0.97746
0.72775,0.98497
0.31672,0.97329
0.71275,0.98497
0.62022,0.98414
0.46392,0.97913
0.77477,0.98998
0.43512,0.97579
0.62676,0.98414
0.19245,0.96745
0.68568,0.98664
0.77571,0.99249
0.29078,0.97245
0.44141,0.97746
0.6896,0.98581
0.40634,0.97579
0.69961,0.98331
0.56109,0.98331
0.14059,0.96578
0.37178,0.97412
0.30384,0.97412
0.33608,0.97663
0.26068,0.96912
0.44858,0.9808
0.10094,0.96244
0.55797,0.98414
0.67215,0.98247
0.68971,0.98247
0.42391,0.97663
0.72838,0.98998
0.58918,0.98247
0.55831,0.97913
0.25731,0.97078
0.64331,0.98331
0.77255,0.99165
0.098197,0.96244
0.6285,0.98414
0.56512,0.9808
0.6723,0.98998
0.2699,0.97078
0.54202,0.97997
0.29537,0.97245
0.28947,0.97078
0.67161,0.98247
0.32761,0.97412
0.45839,0.98164
0.46762,0.97913
0.22441,0.96745
0.56904,0.97913
0.5921,0.98414
0.3021,0.97162
0.67577,0.98998
0.37319,0.97663
0.74913,0.98748
0.35117,0.97496
0.24261,0.97078
0.53551,0.98247
0.45136,0.9808
0.43112,0.9783
0.2263,0.96912
0.49734,0.98164
0.29472,0.97329
0.22909,0.96995
0.45703,0.9808
0.49983,0.97997
0.11879,0.96327
0.35822,0.97412
0.6254,0.98831
0.50185,0.98414
0.48569,0.97663
0.62931,0.98748
0.71718,0.98998
0.43943,0.97997
0.66889,0.98831
0.43679,0.97997
